Spatial Position,47.47834 8.36441,47.47831 8.36441,47.47831 8.36442,47.47824 8.36439,47.47824 8.36441,47.47831 8.36445,47.47827 8.36441,47.47826 8.36439
Spectrum Number,493093128,494093214,495093300,498093507,499093552,500093637,465093444,466093530
TCARI,0.08590382861583994,0.08359761040413818,0.08396373462379475,0.08820664160359377,0.08951083080962702,0.0877501461900281,0.11024763523085439,0.10904202973933631
WBI,0.8524583084742403,0.9350937970466048,0.8314809497196816,0.8881965108357389,0.9242163941608721,0.8353727347006585,0.9491546120130919,0.8582606801653804
cPRI,-0.07168864303890998,-0.06849606773951587,-0.06632738764382791,-0.06443397662515703,-0.06099697829157934,-0.061273376470396254,-0.03485041312454222,-0.03408303499996164
341.576019287E0,322.637587786E-3,-63.6993572116E-3,-211.850777268E-3,-194.21620667E-3,224.952250719E-3,55.1244430244E-3,1.28991186619E0,-568.9214468E-3
342.335418701E0,-384.4820261E-3,718.502998352E-3,-28.7938974798E-3,-65.3025880456E-3,-538.597640116E-6,-110.641464591E-3,-764.325857162E-3,-22.3728381097E-3
343.094665527E0,67.5394907594E-3,76.1666148901E-3,21.6435454786E-3,41.2478782237E-3,-183.104470372E-3,-83.3693295717E-3,-40.9668982029E-3,-2.99312523566E-3
343.853729248E0,118.948310614E-3,65.2640089393E-3,721.912443638E-3,-81.0184627771E-3,277.032703161E-3,-133.540198207E-3,384.419023991E-3,42.0109704137E-3
344.612640381E0,74.1502866149E-3,-8.3942245692E-3,-194.713070989E-3,-92.4470499158E-3,-45.4251952469E-3,153.814151883E-3,-66.1914199591E-3,-64.1232505441E-3
345.371368408E0,301.565855742E-3,-157.726883888E-3,-42.5012111664E-3,-251.270532608E-3,14.2223043367E-3,14.8333376274E-3,-22.5802212954E-3,-718.655645847E-3
346.129943848E0,-94.995804131E-3,327.046662569E-3,-172.449618578E-3,-251.55749917E-3,13.7347131968E-3,90.1154354215E-3,-82.6851576567E-3,19.7679977864E-3
346.888366699E0,66.2006959319E-3,34.6334166825E-3,-51.3005629182E-3,-53.5304062068E-3,-88.9157578349E-3,-331.903606653E-3,-8.21470841765E-3,93.2773575187E-3
347.646606445E0,-?,-1.52047514915E0,615.250706673E-3,-66.7142793536E-3,760.346651077E-3,-?,40.2302406728E-3,-97.9933291674E-3
348.404663086E0,-118.55121702E-3,161.779209971E-3,-934.690356255E-3,-3.51076316833E0,4.48355963454E-3,-8.07040650398E-3,-9.07920859754E-3,60.9310157597E-3
349.162597656E0,-357.364505529E-3,-4.93510580063E0,-31.0089997947E-3,-38.9094874263E-3,-10.4900803417E-3,16.8290045112E-3,1.41392564774E0,-364.134907722E-3
349.920349121E0,113.713786006E-3,33.5136391222E-3,248.25887382E-3,82.7172100544E-3,181.595221162E-3,42.3157885671E-3,-1.6058024168E0,410.974353552E-3
350.67791748E0,167.05454886E-3,88.7926444411E-3,146.645456553E-3,145.303353667E-3,281.531661749E-3,247.950658202E-3,207.398682833E-3,209.846451879E-3
351.435333252E0,166.603654623E-3,124.603144825E-3,126.544773579E-3,140.642419457E-3,217.78871119E-3,118.671759963E-3,149.687543511E-3,176.666334271E-3
352.192596436E0,314.211785793E-3,99.3947684765E-3,118.856526911E-3,129.821032286E-3,412.369012833E-3,932.289779186E-3,152.397617698E-3,264.361917973E-3
352.949676514E0,581.068098545E-3,112.277530134E-3,170.416966081E-3,285.082191229E-3,275.330424309E-3,169.539138675E-3,296.64966464E-3,280.269443989E-3
353.706604004E0,99.3996039033E-3,160.575628281E-3,150.485739112E-3,230.709791183E-3,122.192509472E-3,188.202679157E-3,186.22033298E-3,148.950025439E-3
354.463348389E0,144.954293966E-3,135.747790337E-3,98.2599183917E-3,108.681023121E-3,182.111486793E-3,264.233767986E-3,190.143987536E-3,262.6516819E-3
355.219940186E0,131.824120879E-3,180.540889502E-3,85.9586000443E-3,244.684278965E-3,227.848798037E-3,181.566044688E-3,124.622553587E-3,144.174039364E-3
355.976379395E0,710.294008255E-3,141.172260046E-3,118.258349597E-3,174.795776606E-3,112.935751677E-3,129.100114107E-3,140.504345298E-3,114.20545727E-3
356.732635498E0,270.922154188E-3,152.917310596E-3,64.9680495262E-3,169.635728002E-3,180.558606982E-3,159.17570889E-3,127.981722355E-3,204.688921571E-3
357.488739014E0,102.812431753E-3,76.0984867811E-3,141.717165709E-3,136.804059148E-3,112.044513226E-3,151.423320174E-3,146.38325572E-3,117.730095983E-3
358.244659424E0,95.8555191755E-3,136.229664087E-3,189.588010311E-3,140.615522861E-3,177.42484808E-3,106.779187918E-3,190.262019634E-3,152.3899436E-3
359.000427246E0,105.136699975E-3,118.497312069E-3,102.709949017E-3,102.387465537E-3,86.9374200702E-3,97.1521958709E-3,162.478610873E-3,228.62406075E-3
359.756011963E0,94.7464704514E-3,63.7833699584E-3,96.2897390127E-3,131.845325232E-3,140.669852495E-3,108.898445964E-3,85.2384492755E-3,84.5358148217E-3
360.511444092E0,75.05928725E-3,108.722575009E-3,61.5225657821E-3,147.821635008E-3,103.199660778E-3,79.7830969095E-3,89.3324390054E-3,98.1251746416E-3
361.266693115E0,95.3386425972E-3,60.7342422009E-3,123.946040869E-3,74.8407244682E-3,90.7336175442E-3,80.4265066981E-3,123.721338809E-3,107.515200973E-3
362.021789551E0,73.1442347169E-3,114.144131541E-3,96.8978777528E-3,111.45620048E-3,79.1182667017E-3,88.1476029754E-3,76.8238604069E-3,78.832000494E-3
362.776733398E0,59.9509961903E-3,97.3522514105E-3,82.034304738E-3,69.2514553666E-3,113.271430135E-3,85.8156830072E-3,80.4625451565E-3,92.2447144985E-3
363.531494141E0,54.1681312025E-3,53.0157163739E-3,91.9746235013E-3,77.8202116489E-3,79.9732431769E-3,64.3291398883E-3,79.9562186003E-3,131.997644901E-3
364.286102295E0,46.7607229948E-3,47.9593276978E-3,58.037173003E-3,55.3080290556E-3,73.000498116E-3,65.489448607E-3,83.5703089833E-3,92.6908403635E-3
365.040527344E0,60.7023723423E-3,49.9495118856E-3,46.4369319379E-3,47.3418943584E-3,56.8509101868E-3,59.2888072133E-3,76.306283474E-3,64.8399963975E-3
365.794799805E0,58.8656440377E-3,36.9634404778E-3,53.9297312498E-3,64.243324101E-3,45.7063987851E-3,60.4072026908E-3,52.2345975041E-3,80.9754282236E-3
366.54888916E0,47.7973744273E-3,44.0667197108E-3,56.1348423362E-3,61.0224232078E-3,44.5690825582E-3,67.3842728138E-3,70.1242536306E-3,62.5791996717E-3
367.302825928E0,54.7853857279E-3,50.5281277001E-3,42.4130447209E-3,62.2674301267E-3,52.1050356328E-3,43.8373796642E-3,59.3145340681E-3,58.8497184217E-3
368.056610107E0,46.5246625245E-3,40.5140966177E-3,46.5467609465E-3,49.4128726423E-3,45.0504720211E-3,51.83872208E-3,63.5295733809E-3,52.9864616692E-3
368.810211182E0,45.6272996962E-3,39.532981813E-3,46.3280528784E-3,53.9732389152E-3,52.2622875869E-3,45.1933629811E-3,48.7972795963E-3,41.0614609718E-3
369.56362915E0,49.0292422473E-3,40.8560521901E-3,48.9990860224E-3,53.8503080606E-3,43.0736877024E-3,43.4529297054E-3,59.739254415E-3,58.6976036429E-3
370.316894531E0,43.3069393039E-3,32.0609435439E-3,36.8218235672E-3,50.4849925637E-3,35.9645225108E-3,44.8081605136E-3,53.4050241113E-3,52.3761585355E-3
371.070007324E0,34.1331101954E-3,41.6880697012E-3,41.9377721846E-3,48.4244525433E-3,37.2719839215E-3,36.5767963231E-3,49.3903718889E-3,41.1840267479E-3
371.822937012E0,35.8464717865E-3,40.517795831E-3,38.4176969528E-3,43.8895076513E-3,43.2060882449E-3,39.4934229553E-3,44.5130988955E-3,37.3098663986E-3
372.575714111E0,32.9603329301E-3,36.2684652209E-3,34.0129621327E-3,43.1192517281E-3,44.2348979414E-3,36.8996076286E-3,44.5934161544E-3,48.256918788E-3
373.328308105E0,41.0883761942E-3,29.3980613351E-3,32.7268540859E-3,46.3053323328E-3,40.0149077177E-3,42.0947447419E-3,37.9148349166E-3,42.9772399366E-3
374.080718994E0,31.8375937641E-3,33.1291295588E-3,37.4880619347E-3,41.5991954505E-3,33.3429649472E-3,45.581895858E-3,40.1499085128E-3,43.1130602956E-3
374.833007812E0,33.7786003947E-3,37.2668616474E-3,27.255859226E-3,44.8609925807E-3,36.1144989729E-3,36.1278243363E-3,41.1389991641E-3,42.2808155417E-3
375.585083008E0,38.9131493866E-3,32.9977534711E-3,28.1093306839E-3,39.3803678453E-3,35.8436219394E-3,34.7447730601E-3,49.8732440174E-3,36.5391001105E-3
376.337036133E0,33.906981349E-3,36.1594110727E-3,35.1769886911E-3,37.1726565063E-3,38.2513850927E-3,32.5152873993E-3,43.1084521115E-3,37.6535728574E-3
377.088806152E0,28.5486932844E-3,25.1837279648E-3,30.6780412793E-3,32.4457101524E-3,36.4003069699E-3,37.9255749285E-3,37.6614332199E-3,34.8096564412E-3
377.840393066E0,28.6057647318E-3,31.7171104252E-3,32.4906595051E-3,29.861336574E-3,32.2729125619E-3,30.333802104E-3,38.5866090655E-3,29.3271075934E-3
378.591827393E0,28.2728634775E-3,26.6359578818E-3,32.0546552539E-3,35.5484522879E-3,32.4542932212E-3,34.2321880162E-3,37.5520773232E-3,36.2867973745E-3
379.343078613E0,31.4160063863E-3,26.7066750675E-3,26.692641899E-3,30.0554800779E-3,33.2304388285E-3,27.9297363013E-3,31.7549556494E-3,33.7491445243E-3
380.094177246E0,28.0740689486E-3,28.9929192513E-3,28.6761280149E-3,29.3111298233E-3,34.5015861094E-3,29.3480157852E-3,34.2658646405E-3,30.222767964E-3
380.845092773E0,32.9269245267E-3,25.1538865268E-3,26.4703221619E-3,33.2719497383E-3,32.7659994364E-3,29.1131343693E-3,30.4159969091E-3,34.0027473867E-3
381.595855713E0,30.3489565849E-3,28.5685267299E-3,26.3584777713E-3,33.3211459219E-3,30.9783518314E-3,27.8831217438E-3,38.257855922E-3,33.6932577193E-3
382.346466064E0,28.7653114647E-3,25.6796050817E-3,26.2316707522E-3,30.749566853E-3,33.4562659264E-3,34.6396155655E-3,37.1515639126E-3,31.3929468393E-3
383.096893311E0,28.3560454845E-3,23.9417199045E-3,24.1626277566E-3,30.3479824215E-3,25.0050742179E-3,32.6228961349E-3,35.5655215681E-3,27.85898E-3
383.847137451E0,26.9467532635E-3,24.1528283805E-3,25.5543421954E-3,33.7642841041E-3,31.018787995E-3,31.251385808E-3,30.7492483407E-3,30.1502980292E-3
384.597229004E0,20.9529232234E-3,24.5610121638E-3,25.6454590708E-3,30.6389704347E-3,28.8916938007E-3,32.4974097311E-3,28.5827945918E-3,30.9683401138E-3
385.347167969E0,22.1142657101E-3,23.0348780751E-3,27.9035903513E-3,31.7862741649E-3,30.7831950486E-3,30.7985004038E-3,29.1258133948E-3,31.9794081151E-3
386.096923828E0,27.0513612777E-3,21.6203480959E-3,24.1232980043E-3,26.1976774782E-3,29.6656228602E-3,25.8973836899E-3,30.24764359E-3,29.1886813939E-3
386.846496582E0,27.8581660241E-3,26.6278386116E-3,23.8227713853E-3,25.6353542209E-3,26.9334241748E-3,23.793021217E-3,30.8008436114E-3,30.6798405945E-3
387.595916748E0,25.1753497869E-3,20.565290004E-3,23.4656706452E-3,23.548880592E-3,26.2845475227E-3,22.4783346057E-3,26.8547367305E-3,29.5044574887E-3
388.345184326E0,21.7858478427E-3,22.6660966873E-3,25.2159014344E-3,27.162482962E-3,27.2663235664E-3,23.6389823258E-3,25.3646913916E-3,30.5975843221E-3
389.094238281E0,22.1313219517E-3,21.5167850256E-3,20.6511244178E-3,26.3754315674E-3,25.4723392427E-3,25.5218483508E-3,27.5340229273E-3,26.297967881E-3
389.843170166E0,22.4632658064E-3,20.5661896616E-3,23.3385153115E-3,21.9079479575E-3,27.2172596306E-3,24.9000433832E-3,25.9648412466E-3,23.3375318348E-3
390.591918945E0,21.8794979155E-3,21.7632837594E-3,19.2883107811E-3,23.0314489454E-3,23.7961206585E-3,21.7901952565E-3,23.500835523E-3,24.6953908354E-3
391.340484619E0,22.4050004035E-3,20.9222193807E-3,21.5494576842E-3,24.0066833794E-3,22.4226433784E-3,25.4012420774E-3,25.0474773347E-3,25.557724759E-3
392.088897705E0,20.4662848264E-3,20.8129398525E-3,21.4809961617E-3,25.3550000489E-3,25.3953132778E-3,22.8889081627E-3,22.7986425161E-3,25.8252844214E-3
392.837158203E0,21.5708483011E-3,21.746693179E-3,22.1542175859E-3,22.5623808801E-3,23.4184395522E-3,23.9760018885E-3,26.059737429E-3,27.4562239647E-3
393.585235596E0,21.3638059795E-3,21.2881453335E-3,22.2204327583E-3,21.9113789499E-3,23.2809688896E-3,24.5812814683E-3,22.120738402E-3,23.3762674034E-3
394.333129883E0,19.158128649E-3,19.7768509388E-3,19.2446000874E-3,23.1029372662E-3,21.7338334769E-3,21.4440468699E-3,24.4120769203E-3,23.7294789404E-3
395.080871582E0,18.4127967805E-3,18.5131318867E-3,19.0397389233E-3,22.6009599864E-3,21.8159575015E-3,22.2407579422E-3,21.4621331543E-3,23.2764445245E-3
395.828430176E0,22.7386746556E-3,20.7791496068E-3,21.585745737E-3,22.7831602097E-3,25.8648339659E-3,21.7419080436E-3,26.3411011547E-3,22.3867949098E-3
396.575836182E0,21.3380418718E-3,22.3348718137E-3,21.8468941748E-3,21.3136672974E-3,22.1981443465E-3,22.0050681382E-3,25.1850355417E-3,22.9772925377E-3
397.323059082E0,20.6229649484E-3,17.5505261868E-3,20.2816985548E-3,19.7019502521E-3,20.5405596644E-3,20.668130368E-3,22.6417314261E-3,24.4485884905E-3
398.070129395E0,18.4196010232E-3,18.2098355144E-3,18.8807230443E-3,17.4373853952E-3,20.1978776604E-3,18.8850387931E-3,21.7605791986E-3,20.5792672932E-3
398.817016602E0,19.7665989399E-3,18.5678247362E-3,17.9379526526E-3,22.1530776471E-3,20.8090208471E-3,18.1562975049E-3,21.9216588885E-3,20.770592615E-3
399.563751221E0,19.392779097E-3,18.208745867E-3,18.6488814652E-3,21.3908124715E-3,20.6804387271E-3,21.3879812509E-3,20.7942631096E-3,21.8129009008E-3
400.310302734E0,17.7341252565E-3,19.9322532862E-3,18.3365754783E-3,19.4662697613E-3,21.1020726711E-3,20.5881558359E-3,20.9255665541E-3,20.9914017469E-3
401.05670166E0,17.1676278114E-3,17.8330931813E-3,17.687458545E-3,21.3273018599E-3,20.3771702945E-3,19.8515448719E-3,21.2079081684E-3,20.0456567109E-3
401.80291748E0,18.2614009827E-3,17.2796323895E-3,16.8042648584E-3,19.6339804679E-3,20.6237174571E-3,19.7049956769E-3,20.9475271404E-3,20.6983536482E-3
402.548980713E0,17.8098324686E-3,17.3058994114E-3,17.8833566606E-3,18.476922065E-3,19.8796261102E-3,18.4960309416E-3,20.2957820147E-3,21.1802218109E-3
403.29486084E0,17.5528209656E-3,17.8759153932E-3,17.7492387593E-3,19.2533303052E-3,19.9606884271E-3,19.6361001581E-3,20.7751337439E-3,21.0805851966E-3
404.040557861E0,17.3007287085E-3,17.2989908606E-3,17.9873816669E-3,18.5877811164E-3,18.9050249755E-3,19.0386828035E-3,20.1843138784E-3,20.8684243262E-3
404.786102295E0,18.075985834E-3,17.5907146186E-3,18.0533528328E-3,19.1069152206E-3,18.2334557176E-3,19.0518256277E-3,20.6785276532E-3,20.8658874035E-3
405.531463623E0,18.9466886222E-3,18.8961215317E-3,17.9658345878E-3,20.3128587455E-3,19.6036398411E-3,19.0888270736E-3,19.8636483401E-3,20.9746360779E-3
406.276672363E0,18.64846237E-3,17.7319552749E-3,16.9751215726E-3,18.5021627694E-3,19.5329003036E-3,18.8586339355E-3,20.310299471E-3,20.4214192927E-3
407.021728516E0,17.6577698439E-3,18.0795229971E-3,18.0900339037E-3,19.1986300051E-3,19.554650411E-3,18.3622017503E-3,20.3643739223E-3,20.7935106009E-3
407.766571045E0,18.2978250086E-3,18.21645163E-3,18.3819271624E-3,18.8410449773E-3,19.565474242E-3,19.0765317529E-3,19.9787598103E-3,19.8361035436E-3
408.511291504E0,16.5747907013E-3,18.8587065786E-3,17.9002005607E-3,19.0884340554E-3,19.0946869552E-3,18.6720527709E-3,21.0447814316E-3,20.1102681458E-3
409.25579834E0,17.57119596E-3,18.044391647E-3,17.4676626921E-3,19.0957579762E-3,18.9639758319E-3,19.2129854113E-3,20.9066681564E-3,20.1241839677E-3
410.000183105E0,17.9892126471E-3,17.7564620972E-3,17.9206579924E-3,18.4506010264E-3,18.7227558345E-3,19.350823015E-3,20.1397258788E-3,19.4376856089E-3
410.744354248E0,17.2551404685E-3,17.31653139E-3,16.960689798E-3,19.2144811153E-3,19.6745097637E-3,19.0928000957E-3,20.4820800573E-3,19.5261072367E-3
411.488372803E0,18.3594748378E-3,16.2618197501E-3,17.022607848E-3,19.0261844546E-3,18.9593099058E-3,18.9529694617E-3,19.45726946E-3,19.9659336358E-3
412.23223877E0,18.010456115E-3,17.0365199447E-3,16.775554046E-3,18.2721987367E-3,18.9530812204E-3,18.5140557587E-3,20.0215727091E-3,19.424052909E-3
412.975921631E0,17.318950966E-3,17.2345936298E-3,18.1243233383E-3,19.0451126546E-3,19.1469732672E-3,18.5320936143E-3,20.9924392402E-3,19.8945216835E-3
413.719421387E0,17.8875215352E-3,17.3035915941E-3,17.1424578875E-3,19.0252810717E-3,19.3596314639E-3,18.6464861035E-3,19.6893140674E-3,20.5919407308E-3
414.462768555E0,17.4917131662E-3,17.0556567609E-3,17.0402061194E-3,18.2124115527E-3,18.3741245419E-3,18.2102434337E-3,19.6023285389E-3,19.329700619E-3
415.205932617E0,17.5346434116E-3,17.5730288029E-3,17.5111666322E-3,18.3164793998E-3,19.260616973E-3,18.5015331954E-3,19.0434865654E-3,19.6790657938E-3
415.948944092E0,17.9978646338E-3,17.3407755792E-3,17.266433686E-3,17.957219854E-3,19.0647207201E-3,18.6309181154E-3,19.9811644852E-3,20.058915019E-3
416.691772461E0,18.0093925446E-3,17.0862618834E-3,17.5477918237E-3,18.5987334698E-3,19.2928854376E-3,18.8420787454E-3,19.3011630327E-3,18.9487654716E-3
417.434417725E0,17.9344397038E-3,17.4599979073E-3,17.0554090291E-3,19.2533601075E-3,18.6992883682E-3,18.9142283052E-3,19.6625478566E-3,20.1634950936E-3
418.1769104E0,17.5264868885E-3,17.7575387061E-3,17.2520950437E-3,18.4471644461E-3,19.0648436546E-3,18.826643005E-3,20.5214936286E-3,20.2752798796E-3
418.919250488E0,17.2993205488E-3,17.7985057235E-3,17.9299470037E-3,18.1682985276E-3,18.6685323715E-3,19.8112037033E-3,19.7559501976E-3,19.3260647357E-3
419.661376953E0,17.8052578121E-3,17.4619406462E-3,17.4102354795E-3,18.4976998717E-3,18.6781268567E-3,18.8759341836E-3,19.8903903365E-3,19.3985886872E-3
420.403381348E0,17.7785009146E-3,17.0481335372E-3,17.4502227455E-3,19.0704409033E-3,19.459374249E-3,18.4944998473E-3,19.9554562569E-3,19.9458226562E-3
421.145172119E0,17.3343475908E-3,17.7296828479E-3,17.8075842559E-3,18.4315871447E-3,19.1102381796E-3,18.3008387685E-3,20.0382471085E-3,20.5527450889E-3
421.886810303E0,17.4428187311E-3,17.7157763392E-3,16.9698614627E-3,19.2023124546E-3,19.0918687731E-3,19.3514134735E-3,19.7721607983E-3,19.6364950389E-3
422.628295898E0,17.5605230033E-3,17.2939691693E-3,18.0733576417E-3,18.3988604695E-3,19.5479709655E-3,19.5529703051E-3,20.3046407551E-3,20.3599426895E-3
423.369598389E0,17.1603206545E-3,17.5357144326E-3,17.5310969353E-3,18.7244229019E-3,18.7800079584E-3,18.4847880155E-3,20.223768428E-3,19.9130810797E-3
424.110717773E0,18.2333514094E-3,16.9383361936E-3,16.5998451412E-3,18.8406798989E-3,18.7772605568E-3,18.9422145486E-3,19.5469334722E-3,19.5667780936E-3
424.85168457E0,17.6703557372E-3,17.9378539324E-3,18.0371236056E-3,18.9480818808E-3,19.2366801202E-3,18.9701188356E-3,19.8213756084E-3,19.6184013039E-3
425.592468262E0,17.3061862588E-3,17.5358336419E-3,17.5727251917E-3,18.591536209E-3,18.9859438688E-3,18.3933544904E-3,20.4828474671E-3,19.6813475341E-3
426.333099365E0,17.9276205599E-3,16.4269451052E-3,17.3004120588E-3,18.5014363378E-3,19.3749498576E-3,19.347153604E-3,20.0613010675E-3,19.9493281543E-3
427.073516846E0,17.6234394312E-3,17.5936874002E-3,17.3158925027E-3,18.5978859663E-3,19.3427354097E-3,18.5388252139E-3,20.4220786691E-3,19.2458983511E-3
427.813812256E0,18.0852953345E-3,17.3459649086E-3,17.7271980792E-3,18.461773172E-3,19.356848672E-3,18.8557226211E-3,20.5293353647E-3,20.6062942743E-3
428.553924561E0,17.9531648755E-3,17.4311641604E-3,17.7586134523E-3,19.2414149642E-3,18.678965047E-3,18.5889825225E-3,19.6014158428E-3,19.7181366384E-3
429.29385376E0,18.6092928052E-3,18.2291027158E-3,17.8445354104E-3,19.9251696467E-3,19.9736747891E-3,19.2376542836E-3,20.3988477588E-3,20.3154049814E-3
430.033599854E0,18.3949507773E-3,18.1166697294E-3,18.3696076274E-3,19.3086210638E-3,18.8462547958E-3,19.1393923014E-3,20.522614941E-3,20.7724478096E-3
430.773193359E0,18.2630512863E-3,17.0939415693E-3,18.0220752954E-3,19.8044143617E-3,18.7880080193E-3,18.6831820756E-3,19.9916362762E-3,19.6296982467E-3
431.512634277E0,17.108714208E-3,16.1654949188E-3,16.8556757271E-3,18.1761663407E-3,17.9138612002E-3,18.9702045172E-3,20.1845578849E-3,20.3836224973E-3
432.25189209E0,17.068836838E-3,17.2073282301E-3,17.1958431602E-3,18.9424194396E-3,19.0442595631E-3,19.0572701395E-3,18.5531489551E-3,19.3032026291E-3
432.990966797E0,18.5545682907E-3,18.213422969E-3,17.9014801979E-3,19.5348989218E-3,19.8580008E-3,18.6835341156E-3,19.7319313884E-3,20.3445069492E-3
433.729858398E0,17.8802795708E-3,17.8052484989E-3,17.9235301912E-3,18.7587104738E-3,19.3803254515E-3,19.1337168217E-3,21.2399382144E-3,21.0076291114E-3
434.468597412E0,18.1480757892E-3,17.5498947501E-3,18.1101560593E-3,19.1768351942E-3,19.1668234766E-3,18.4865854681E-3,19.8286734521E-3,19.6221936494E-3
435.207183838E0,17.7903305739E-3,17.4458306283E-3,17.7607294172E-3,18.4658225626E-3,18.2354915887E-3,18.7376942486E-3,20.4342175275E-3,20.107710734E-3
435.945556641E0,17.4372196198E-3,17.2210242599E-3,17.5872780383E-3,18.5890644789E-3,18.7150388956E-3,18.7020320445E-3,19.6951944381E-3,19.6700952947E-3
436.683776855E0,18.5926556587E-3,17.508443445E-3,17.9795343429E-3,19.1420800984E-3,19.7155047208E-3,19.3513892591E-3,20.0806465E-3,20.0364980847E-3
437.421844482E0,17.9121550173E-3,17.3334609717E-3,18.1693732738E-3,19.0808549523E-3,19.7783075273E-3,18.5173731297E-3,20.4478129745E-3,20.574465394E-3
438.159729004E0,17.9153066128E-3,17.7431087941E-3,17.6882650703E-3,19.0193820745E-3,19.5912774652E-3,19.0646219999E-3,20.7341872156E-3,20.0573019683E-3
438.89743042E0,17.5281576812E-3,17.2502566129E-3,17.5309553742E-3,19.0978553146E-3,18.6601709574E-3,18.7874343246E-3,19.9708007276E-3,19.5851996541E-3
439.634979248E0,17.9840382189E-3,17.3655152321E-3,17.7044533193E-3,18.0040635169E-3,18.7677852809E-3,18.6036340892E-3,19.685389474E-3,20.3786175698E-3
440.372344971E0,18.0003475398E-3,17.884099856E-3,17.5047349185E-3,18.3508154005E-3,18.5382384807E-3,19.1011019051E-3,19.5106063038E-3,19.4086972624E-3
441.109527588E0,17.7101958543E-3,17.3605196178E-3,17.6364351064E-3,18.7924914062E-3,18.7935866416E-3,18.7243651599E-3,20.2642101794E-3,20.2705487609E-3
441.846557617E0,17.2729119658E-3,17.2953326255E-3,17.9292466491E-3,17.8409107029E-3,18.4668377042E-3,18.6614077538E-3,19.6614507586E-3,19.8447946459E-3
442.583404541E0,18.1653816253E-3,17.8748108447E-3,17.3548273742E-3,18.3205269277E-3,19.2576590925E-3,18.1517489254E-3,19.9293158948E-3,19.8892746121E-3
