wl;up_coef;dw_coef;wl_F;up_coef_F;dw_coef_F;Device ID
711.7215806;0.002953019;0.001193619;607.3898395;3.38E-05;0.000243358;
711.8857025;0.002951186;0.001193226;608.0856212;3.39E-05;0.000243981;
712.0497915;0.002949388;0.001192899;608.781219;3.40E-05;0.000244618;
712.2138475;0.002947622;0.001192624;609.476633;3.42E-05;0.000245271;
712.3778705;0.002945883;0.001192382;610.171863;3.43E-05;0.000245943;
712.5418606;0.002944166;0.001192153;610.866909;3.44E-05;0.000246637;
712.7058177;0.002942466;0.001191917;611.5617709;3.45E-05;0.000247354;
712.8697419;0.002940779;0.001191657;612.2564488;3.46E-05;0.000248094;
713.0336331;0.0029391;0.001191352;612.9509425;3.47E-05;0.000248857;
713.1974913;0.002937422;0.001190987;613.6452519;3.49E-05;0.000249643;
713.3613165;0.002935743;0.001190565;614.3393771;3.50E-05;0.000250453;
713.5251088;0.002934054;0.001190092;615.033318;3.51E-05;0.000251286;
713.688868;0.002932352;0.001189574;615.7270745;3.52E-05;0.000252143;
713.8525943;0.002930631;0.001189018;616.4206466;3.54E-05;0.000253023;
714.0162876;0.002928886;0.001188431;617.1140343;3.55E-05;0.000253926;
714.1799479;0.00292711;0.001187818;617.8072374;3.56E-05;0.00025485;
714.3435752;0.002925302;0.001187187;618.5002559;3.57E-05;0.000255794;
714.5071695;0.002923477;0.001186549;619.1930898;3.59E-05;0.000256758;
714.6707307;0.002921651;0.001185913;619.885739;3.60E-05;0.00025774;
714.834259;0.002919841;0.00118529;620.5782035;3.61E-05;0.000258742;
714.9977543;0.002918066;0.001184691;621.2704832;3.63E-05;0.000259761;
715.1612165;0.002916341;0.001184127;621.9625781;3.64E-05;0.000260799;
715.3246458;0.002914686;0.001183608;622.654488;3.66E-05;0.000261854;
715.488042;0.002913111;0.001183142;623.3462131;3.67E-05;0.000262927;
715.6514052;0.002911611;0.001182726;624.0377531;3.68E-05;0.000264017;
715.8147354;0.002910172;0.001182353;624.7291081;3.70E-05;0.000265125;
715.9780325;0.002908782;0.001182016;625.420278;3.71E-05;0.000266249;
716.1412966;0.002907429;0.00118171;626.1112627;3.73E-05;0.00026739;
716.3045277;0.002906101;0.001181428;626.8020623;3.75E-05;0.000268547;
716.4677257;0.002904786;0.001181164;627.4926766;3.76E-05;0.000269721;
716.6308907;0.002903475;0.001180912;628.1831055;3.78E-05;0.000270911;
716.7940227;0.00290217;0.001180669;628.8733492;3.79E-05;0.000272116;
716.9571216;0.002900878;0.00118043;629.5634074;3.81E-05;0.000273338;
717.1201874;0.002899603;0.001180193;630.2532801;3.83E-05;0.000274574;
717.2832202;0.002898352;0.001179955;630.9429673;3.84E-05;0.000275823;
717.4462199;0.002897131;0.001179712;631.632469;3.86E-05;0.000277084;
717.6091866;0.002895945;0.001179462;632.321785;3.88E-05;0.000278355;
717.7721202;0.002894792;0.001179201;633.0109154;3.90E-05;0.000279635;
717.9350207;0.002893641;0.001178925;633.69986;3.91E-05;0.000280924;
718.0978882;0.002892452;0.001178628;634.3886189;3.93E-05;0.000282219;
718.2607226;0.002891186;0.001178308;635.0771919;3.95E-05;0.000283522;
718.4235239;0.002889803;0.001177959;635.7655791;3.97E-05;0.000284831;
718.5862921;0.002888265;0.001177577;636.4537803;3.98E-05;0.000286146;
718.7490272;0.002886532;0.001177158;637.1417955;4.00E-05;0.000287466;
718.9117293;0.002884587;0.001176699;637.8296247;4.02E-05;0.000288792;
719.0743982;0.002882496;0.001176214;638.5172678;4.04E-05;0.000290123;
719.2370341;0.00288035;0.001175717;639.2047248;4.06E-05;0.000291459;
719.3996369;0.002878235;0.001175222;639.8919956;4.08E-05;0.000292802;
719.5622065;0.002876242;0.001174744;640.5790801;4.10E-05;0.000294152;
719.7247431;0.002874458;0.001174297;641.2659783;4.12E-05;0.00029551;
719.8872466;0.002872972;0.001173897;641.9526902;4.13E-05;0.000296877;
720.0497169;0.002871843;0.001173555;642.6392156;4.15E-05;0.000298253;
720.2121541;0.002871018;0.001173265;643.3255547;4.17E-05;0.000299639;
720.3745583;0.002870414;0.00117302;644.0117072;4.19E-05;0.000301033;
720.5369293;0.002869947;0.001172811;644.6976731;4.21E-05;0.000302431;
720.6992671;0.002869537;0.001172629;645.3834524;4.23E-05;0.000303831;
720.8615719;0.002869101;0.001172468;646.0690451;4.25E-05;0.000305228;
721.0238435;0.002868555;0.001172318;646.7544511;4.27E-05;0.000306621;
721.186082;0.002867835;0.001172171;647.4396702;4.29E-05;0.000308008;
721.3482873;0.002866937;0.001172015;648.1247026;4.31E-05;0.000309388;
721.5104595;0.002865872;0.001171839;648.8095481;4.33E-05;0.000310767;
721.6725986;0.002864654;0.001171631;649.4942067;4.35E-05;0.000312144;
721.8347045;0.002863293;0.001171381;650.1786783;4.37E-05;0.000313524;
721.9967773;0.002861803;0.001171075;650.8629628;4.39E-05;0.000314909;
722.1588169;0.002860195;0.001170703;651.5470603;4.41E-05;0.000316301;
722.3208234;0.002858486;0.001170259;652.2309706;4.43E-05;0.000317702;
722.4827967;0.002856708;0.001169762;652.9146938;4.45E-05;0.000319111;
722.6447368;0.002854897;0.001169235;653.5982297;4.47E-05;0.00032053;
722.8066438;0.002853091;0.001168703;654.2815783;4.49E-05;0.000321957;
722.9685176;0.002851324;0.001168191;654.9647396;4.51E-05;0.000323391;
723.1303582;0.002849634;0.001167721;655.6477135;4.53E-05;0.000324833;
723.2921657;0.002848057;0.001167318;656.3304999;4.55E-05;0.000326282;
723.4539399;0.002846618;0.001167;657.0130989;4.57E-05;0.000327737;
723.615681;0.002845292;0.001166755;657.6955103;4.59E-05;0.000329197;
723.777389;0.002844047;0.001166565;658.3777341;4.61E-05;0.000330661;
723.9390637;0.002842846;0.001166411;659.0597702;4.63E-05;0.000332127;
724.1007052;0.002841656;0.001166275;659.7416186;4.65E-05;0.000333595;
724.2623135;0.002840442;0.00116614;660.4232793;4.68E-05;0.000335062;
724.4238887;0.002839169;0.001165985;661.1047521;4.70E-05;0.000336528;
724.5854306;0.002837811;0.001165798;661.7860371;4.72E-05;0.000337993;
724.7469394;0.00283638;0.001165574;662.4671342;4.74E-05;0.000339456;
724.9084149;0.002834896;0.001165316;663.1480433;4.76E-05;0.000340919;
725.0698572;0.002833377;0.001165024;663.8287644;4.79E-05;0.00034238;
725.2312663;0.002831844;0.001164699;664.5092974;4.81E-05;0.000343842;
725.3926422;0.002830316;0.001164341;665.1896422;4.83E-05;0.000345302;
725.5539849;0.002828813;0.001163953;665.8697989;4.86E-05;0.000346763;
725.7152943;0.002827353;0.001163535;666.5497674;4.88E-05;0.000348224;
725.8765705;0.002825945;0.001163101;667.2295476;4.90E-05;0.000349685;
726.0378135;0.002824599;0.001162663;667.9091395;4.92E-05;0.000351146;
726.1990233;0.002823322;0.001162234;668.5885429;4.95E-05;0.000352607;
726.3601998;0.002822123;0.001161827;669.267758;4.97E-05;0.00035407;
726.5213431;0.002821011;0.001161457;669.9467845;4.99E-05;0.000355533;
726.6824531;0.002819993;0.001161135;670.6256225;5.01E-05;0.000357002;
726.8435299;0.002819071;0.001160871;671.3042719;5.03E-05;0.000358479;
727.0045734;0.002818221;0.001160656;671.9827326;5.06E-05;0.000359969;
727.1655837;0.002817412;0.001160479;672.6610047;5.08E-05;0.000361476;
727.3265607;0.002816613;0.001160325;673.339088;5.10E-05;0.000363003;
727.4875045;0.002815793;0.001160182;674.0169825;5.12E-05;0.000364554;
727.648415;0.00281492;0.001160038;674.6946881;5.15E-05;0.000366134;
727.8092923;0.002813964;0.001159879;675.3722048;5.17E-05;0.000367744;
727.9701362;0.002812905;0.001159698;676.0495326;5.20E-05;0.000369388;
728.1309469;0.00281177;0.001159499;676.7266714;5.22E-05;0.000371067;
728.2917244;0.002810597;0.001159293;677.4036211;5.25E-05;0.000372785;
728.4524685;0.002809422;0.001159088;678.0803816;5.28E-05;0.000374544;
728.6131794;0.002808284;0.001158895;678.756953;5.30E-05;0.000376345;
728.773857;0.002807221;0.001158722;679.4333352;5.33E-05;0.000378192;
728.9345013;0.00280627;0.00115858;680.1095281;5.36E-05;0.000380079;
729.0951123;0.002805459;0.001158474;680.7855317;5.39E-05;0.000382001;
729.25569;0.002804782;0.001158402;681.4613459;5.42E-05;0.000383955;
729.4162344;0.002804219;0.001158355;682.1369707;5.44E-05;0.000385935;
729.5767455;0.002803756;0.001158326;682.812406;5.47E-05;0.000387935;
729.7372233;0.002803376;0.00115831;683.4876517;5.50E-05;0.000389953;
729.8976678;0.002803061;0.001158298;684.1627079;5.53E-05;0.000391986;
730.058079;0.002802794;0.001158284;684.8375744;5.56E-05;0.000394034;
730.2184568;0.002802556;0.00115826;685.5122513;5.60E-05;0.000396096;
730.3788014;0.002802304;0.001158217;686.1867384;5.63E-05;0.000398172;
730.5391126;0.002801996;0.001158145;686.8610357;5.66E-05;0.000400261;
730.6993905;0.002801587;0.001158033;687.5351431;5.69E-05;0.000402362;
730.8596351;0.002801031;0.001157873;688.2090607;5.72E-05;0.000404476;
731.0198464;0.002800286;0.001157654;688.8827883;5.76E-05;0.000406603;
731.1800243;0.002799307;0.001157366;689.5563259;5.79E-05;0.000408744;
731.3401689;0.002798066;0.001157005;690.2296734;5.82E-05;0.000410901;
731.5002801;0.002796607;0.001156587;690.9028308;5.85E-05;0.000413075;
731.660358;0.002794989;0.001156133;691.5757981;5.89E-05;0.000415267;
731.8204026;0.002793274;0.001155666;692.2485752;5.92E-05;0.000417477;
731.9804138;0.002791521;0.001155206;692.9211619;5.96E-05;0.000419708;
732.1403916;0.002789789;0.001154776;693.5935584;5.99E-05;0.000421957;
732.3003361;0.002788139;0.001154397;694.2657645;6.02E-05;0.000424224;
732.4602473;0.002786616;0.001154085;694.9377802;6.06E-05;0.000426507;
732.6201251;0.002785211;0.001153835;695.6096054;6.09E-05;0.000428803;
732.7799695;0.0027839;0.001153636;696.2812401;6.13E-05;0.000431113;
732.9397805;0.00278266;0.001153478;696.9526842;6.17E-05;0.000433434;
733.0995582;0.002781466;0.001153349;697.6239376;6.20E-05;0.000435761;
733.2593025;0.002780295;0.001153239;698.2950004;6.24E-05;0.000438091;
733.4190134;0.002779125;0.001153138;698.9658725;6.28E-05;0.000440419;
733.5786909;0.002777935;0.001153035;699.6365537;6.31E-05;0.000442741;
733.7383351;0.002776727;0.001152923;700.3070442;6.35E-05;0.000445052;
733.8979458;0.002775506;0.001152795;700.9773437;6.39E-05;0.000447347;
734.0575232;0.002774278;0.001152644;701.6474523;6.42E-05;0.000449625;
734.2170671;0.002773048;0.001152464;702.3173699;6.46E-05;0.000451889;
734.3765777;0.002771822;0.001152247;702.9870964;6.50E-05;0.000454146;
734.5360549;0.002770605;0.001151988;703.6566318;6.54E-05;0.0004564;
734.6954987;0.002769407;0.001151682;704.3259761;6.57E-05;0.000458659;
734.854909;0.002768257;0.001151347;704.9951292;6.61E-05;0.000460929;
735.014286;0.002767185;0.001151002;705.664091;6.65E-05;0.000463214;
735.1736295;0.002766225;0.001150667;706.3328615;6.69E-05;0.00046552;
735.3329396;0.002765408;0.001150363;707.0014407;6.73E-05;0.000467849;
735.4922163;0.002764766;0.001150108;707.6698284;6.77E-05;0.000470201;
735.6514596;0.002764331;0.001149925;708.3380247;6.80E-05;0.000472577;
735.8106694;0.002764118;0.001149824;709.0060295;6.84E-05;0.000474977;
735.9698459;0.002764072;0.001149791;709.6738426;6.88E-05;0.000477401;
736.1289888;0.002764119;0.001149802;710.3414642;6.92E-05;0.00047985;
736.2880984;0.002764187;0.001149835;711.0088941;6.96E-05;0.000482324;
736.4471745;0.002764203;0.001149867;711.6761323;7.00E-05;0.00048482;
736.6062172;0.002764095;0.001149876;712.3431786;7.04E-05;0.000487337;
736.7652264;0.002763791;0.001149839;713.0100332;7.08E-05;0.000489875;
736.9242021;0.002763237;0.001149738;713.6766959;7.12E-05;0.000492433;
737.0831445;0.00276246;0.001149577;714.3431666;7.16E-05;0.000495009;
737.2420533;0.002761507;0.001149367;715.0094453;7.20E-05;0.000497601;
737.4009287;0.002760424;0.001149117;715.675532;7.24E-05;0.000500209;
737.5597706;0.002759256;0.001148837;716.3414266;7.28E-05;0.000502828;
737.7185791;0.00275805;0.001148535;717.0071291;7.33E-05;0.000505458;
737.8773541;0.002756852;0.001148223;717.6726394;7.37E-05;0.000508096;
738.0360956;0.002755703;0.001147909;718.3379574;7.41E-05;0.000510739;
738.1948037;0.002754624;0.001147608;719.0030831;7.45E-05;0.000513386;
738.3534783;0.002753631;0.001147333;719.6680165;7.49E-05;0.000516038;
738.5121194;0.00275274;0.001147098;720.3327574;7.53E-05;0.000518698;
738.670727;0.002751968;0.001146916;720.9973059;7.57E-05;0.000521368;
738.8293011;0.00275133;0.001146802;721.6616619;7.61E-05;0.00052405;
738.9878417;0.002750843;0.001146769;722.3258254;7.66E-05;0.000526745;
739.1463489;0.002750511;0.001146824;722.9897962;7.70E-05;0.000529458;
739.3048225;0.002750293;0.001146944;723.6535743;7.74E-05;0.000532188;
739.4632626;0.002750137;0.001147099;724.3171598;7.78E-05;0.00053494;
739.6216692;0.002749991;0.00114726;724.9805524;7.82E-05;0.000537716;
739.7800424;0.002749803;0.001147396;725.6437522;7.87E-05;0.000540519;
739.938382;0.002749521;0.001147477;726.3067592;7.91E-05;0.000543351;
740.0966881;0.002749093;0.001147474;726.9695732;7.95E-05;0.000546216;
740.2549606;0.00274848;0.001147367;727.6321943;8.00E-05;0.000549116;
740.4131997;0.002747703;0.001147168;728.2946223;8.04E-05;0.000552053;
740.5714052;0.002746795;0.001146902;728.9568573;8.09E-05;0.000555027;
740.7295772;0.002745788;0.001146591;729.6188991;8.13E-05;0.000558035;
740.8877157;0.002744716;0.001146257;730.2807477;8.18E-05;0.000561078;
741.0458207;0.002743612;0.001145924;730.942403;8.22E-05;0.000564152;
741.2038921;0.002742509;0.001145615;731.6038651;8.27E-05;0.000567258;
741.3619299;0.002741439;0.001145349;732.2651339;8.32E-05;0.000570395;
741.5199343;0.002740432;0.001145135;732.9262092;8.37E-05;0.000573572;
741.677905;0.002739513;0.001144976;733.5870911;8.42E-05;0.0005768;
741.8358423;0.002738712;0.00114488;734.2477795;8.47E-05;0.000580089;
741.9937459;0.002738056;0.00114485;734.9082743;8.52E-05;0.000583449;
742.151616;0.002737571;0.001144892;735.5685755;8.58E-05;0.000586892;
742.3094526;0.002737287;0.00114501;736.2286831;8.63E-05;0.000590426;
742.4672556;0.002737211;0.001145204;736.888597;8.69E-05;0.000594059;
742.625025;0.002737279;0.00114545;737.5483171;8.74E-05;0.000597781;
742.7827609;0.002737408;0.001145718;738.2078433;8.80E-05;0.000601579;
742.9404632;0.002737516;0.001145979;738.8671757;8.86E-05;0.000605437;
743.0981319;0.00273752;0.001146201;739.5263142;8.92E-05;0.000609344;
743.255767;0.002737338;0.001146357;740.1852588;8.98E-05;0.000613284;
743.4133685;0.002736887;0.001146416;740.8440093;9.03E-05;0.000617245;
743.5709365;0.002736113;0.001146358;741.5025657;9.09E-05;0.000621212;
743.7284709;0.002735072;0.0011462;742.160928;9.15E-05;0.000625172;
743.8859717;0.002733849;0.001145969;742.8190961;9.21E-05;0.000629109;
744.0434389;0.002732529;0.001145692;743.47707;9.27E-05;0.000633009;
744.2008724;0.002731195;0.001145395;744.1348496;9.33E-05;0.000636858;
744.3582724;0.002729933;0.001145104;744.7924348;9.39E-05;0.000640641;
744.5156388;0.002728825;0.001144846;745.4498257;9.45E-05;0.00064435;
744.6729716;0.002727939;0.001144643;746.1070222;9.51E-05;0.000648;
744.8302708;0.002727272;0.001144497;746.7640241;9.57E-05;0.000651612;
744.9875363;0.002726806;0.001144403;747.4208315;9.63E-05;0.000655208;
745.1447682;0.002726521;0.00114436;748.0774443;9.69E-05;0.000658809;
745.3019666;0.002726398;0.001144363;748.7338624;9.76E-05;0.000662437;
745.4591312;0.002726417;0.00114441;749.3900859;9.82E-05;0.000666112;
745.6162623;0.002726559;0.001144498;750.0461146;9.88E-05;0.000669853;
745.7733597;0.002726799;0.00114462;750.7019485;9.95E-05;0.000673668;
745.9304235;0.00272709;0.001144758;751.3575875;0.000100147;0.00067756;
746.0874537;0.002727376;0.001144891;752.0130316;0.000100821;0.000681533;
746.2444502;0.002727604;0.001144998;752.6682807;0.000101507;0.000685593;
746.4014131;0.002727721;0.001145057;753.3233349;0.000102205;0.000689743;
746.5583423;0.002727672;0.001145049;753.978194;0.000102916;0.000693987;
746.7152379;0.002727403;0.001144951;754.6328579;0.000103641;0.000698332;
746.8720998;0.00272688;0.001144751;755.2873267;0.000104379;0.000702782;
747.0289281;0.002726137;0.001144474;755.9416002;0.000105131;0.000707341;
747.1857227;0.002725229;0.001144149;756.5956785;0.000105897;0.000712017;
747.3424836;0.00272421;0.001143809;757.2495615;0.000106677;0.000716812;
747.4992109;0.002723133;0.001143485;757.903249;0.000107472;0.000721734;
747.6559045;0.002722052;0.00114321;758.5567412;0.000108282;0.000726784;
747.8125645;0.00272102;0.001143014;759.2100378;0.000109106;0.000731961;
747.9691907;0.002720081;0.001142921;759.8631389;0.000109945;0.00073726;
748.1257833;0.002719238;0.001142924;760.5160445;0.000110798;0.000742675;
748.2823422;0.002718481;0.001143006;761.1687543;0.000111665;0.000748203;
748.4388674;0.002717804;0.001143152;761.8212685;0.000112546;0.000753839;
748.595359;0.002717198;0.001143345;762.473587;0.00011344;0.000759578;
748.7518168;0.002716656;0.001143571;763.1257096;0.000114348;0.000765417;
748.9082409;0.00271617;0.001143813;763.7776364;0.000115269;0.000771352;
749.0646314;0.002715728;0.001144056;764.4293673;0.000116202;0.000777383;
749.2209881;0.002715309;0.001144287;765.0809022;0.000117149;0.000783507;
749.3773112;0.002714887;0.001144492;765.7322412;0.000118109;0.000789723;
749.5336005;0.002714437;0.00114466;766.383384;0.000119081;0.000796029;
749.6898561;0.002713934;0.001144778;767.0343308;0.000120067;0.000802428;
749.846078;0.002713351;0.001144832;767.6850814;0.000121068;0.000808936;
750.0022662;0.002712665;0.00114481;768.3356358;0.000122087;0.000815573;
750.1584207;0.00271186;0.001144707;768.9859939;0.000123128;0.000822359;
750.3145414;0.002710965;0.001144544;769.6361557;0.000124192;0.000829315;
750.4706284;0.002710019;0.001144354;770.2861211;0.000125283;0.000836461;
750.6266817;0.002709062;0.001144164;770.9358901;0.000126403;0.000843817;
750.7827012;0.002708131;0.001144005;771.5854626;0.000127555;0.000851397;
750.938687;0.002707267;0.001143908;772.2348386;0.000128737;0.000859196;
751.0946391;0.002706507;0.001143901;772.884018;0.000129948;0.000867201;
751.2505574;0.002705883;0.001144005;773.5330008;0.000131186;0.000875399;
751.406442;0.002705393;0.001144204;774.1817869;0.000132448;0.000883779;
751.5622928;0.002705025;0.001144471;774.8303763;0.000133733;0.000892328;
751.7181099;0.002704769;0.00114478;775.4787688;0.00013504;0.000901035;
751.8738932;0.002704614;0.001145105;776.1269645;0.000136365;0.00090988;
752.0296428;0.002704549;0.00114542;776.7749634;0.000137697;0.000918811;
752.1853586;0.002704565;0.001145699;777.4227653;0.000139027;0.000927768;
752.3410406;0.002704647;0.001145921;778.0703701;0.000140342;0.000936693;
752.4966889;0.002704769;0.001146083;778.717778;0.000141631;0.000945526;
752.6523034;0.002704903;0.00114619;779.3649887;0.000142884;0.000954209;
752.8078841;0.00270502;0.001146243;780.0120023;0.00014409;0.000962683;
752.963431;0.002705091;0.001146246;780.6588187;0.00014524;0.000970892;
753.1189442;0.002705086;0.001146201;781.3054378;0.00014633;0.00097878;
753.2744235;0.002704978;0.001146111;781.9518596;0.000147351;0.000986291;
753.4298691;0.002704747;0.001145982;782.598084;0.000148298;0.000993372;
753.5852809;0.002704413;0.001145826;783.244111;0.000149164;0.000999964;
753.7406589;0.002704005;0.001145658;783.8899406;0.000149941;0.001006015;
753.8960031;0.002703552;0.001145494;784.5355726;0.000150627;0.001011481;
754.0513135;0.002703083;0.001145348;785.181007;0.000151225;0.001016374;
754.20659;0.002702626;0.001145235;785.8262439;0.000151742;0.001020718;
754.3618328;0.002702212;0.001145171;786.471283;0.000152184;0.001024537;
754.5170418;0.002701861;0.001145166;787.1161244;0.000152558;0.001027855;
754.6722169;0.002701563;0.001145214;787.7607681;0.00015287;0.001030695;
754.8273583;0.0027013;0.001145305;788.4052139;0.000153127;0.001033082;
754.9824658;0.002701054;0.001145428;789.0494618;0.000153337;0.001035049;
755.1375394;0.002700807;0.001145572;789.6935118;0.000153508;0.001036663;
755.2925793;0.002700542;0.001145728;790.3373638;0.000153651;0.001038;
755.4475853;0.002700241;0.001145886;790.9810178;0.000153777;0.001039137;
755.6025575;0.002699888;0.001146035;791.6244736;0.000153895;0.00104015;
755.7574959;0.002699476;0.00114617;792.2677313;0.000154017;0.001041114;
755.9124004;0.002699001;0.001146289;792.9107908;0.000154152;0.0010421;
756.0672711;0.002698458;0.001146386;793.5536521;0.000154304;0.001043154;
756.2221079;0.002697843;0.001146459;794.1963151;0.000154479;0.001044319;
756.3769109;0.002697151;0.001146503;794.8387797;0.00015468;0.001045636;
756.53168;0.002696377;0.001146513;795.4810459;0.000154912;0.001047145;
756.6864153;0.002695527;0.00114649;796.1231136;0.000155179;0.001048889;
756.8411167;0.002694639;0.001146442;796.7649828;0.000155486;0.001050908;
756.9957842;0.002693762;0.001146383;797.4066535;0.000155836;0.001053238;
757.1504179;0.002692946;0.001146325;798.0481255;0.000156229;0.001055891;
757.3050177;0.002692238;0.001146279;798.6893989;0.000156663;0.001058873;
757.4595836;0.002691687;0.00114626;799.3304735;0.000157138;0.001062191;
757.6141157;0.002691342;0.001146278;799.9713494;0.000157653;0.001065852;
757.7686138;0.002691238;0.001146346;800.6120265;0.000158206;0.001069861;
757.9230781;0.002691363;0.001146464;801.2525046;0.000158797;0.001074222;
758.0775085;0.002691692;0.001146634;801.8927839;0.000159427;0.001078922;
758.2319051;0.0026922;0.001146856;802.5328642;0.000160094;0.001083944;
758.3862677;0.002692861;0.001147131;803.1727454;0.000160799;0.001089274;
758.5405964;0.002693651;0.001147458;803.8124275;0.000161542;0.001094894;
758.6948913;0.002694544;0.001147839;804.4519105;0.000162324;0.001100788;
758.8491522;0.002695511;0.001148271;805.0911943;0.000163144;0.001106941;
759.0033792;0.002696501;0.001148739;805.7302789;0.000164003;0.001113338;
759.1575723;0.002697457;0.001149227;806.3691642;0.000164897;0.001119968;
759.3117315;0.002698325;0.001149716;807.0078501;0.000165826;0.001126825;
759.4658568;0.002699047;0.00115019;807.6463367;0.000166785;0.0011339;
759.6199482;0.002699568;0.001150632;808.2846237;0.000167773;0.001141185;
759.7740057;0.002699833;0.001151023;808.9227113;0.000168787;0.001148671;
759.9280292;0.002699804;0.001151351;809.5605993;0.000169825;0.001156351;
760.0820188;0.002699522;0.001151618;810.1982877;0.000170884;0.001164218;
760.2359745;0.002699045;0.001151831;810.8357765;0.000171964;0.001172272;
760.3898962;0.002698432;0.001151996;811.4730655;0.000173067;0.001180517;
760.543784;0.002697741;0.001152119;812.1101548;0.000174192;0.001188953;
760.6976379;0.002697032;0.001152207;812.7470443;0.000175341;0.001197583;
760.8514578;0.002696361;0.001152266;813.3837338;0.000176512;0.00120641;
761.0052437;0.002695779;0.001152302;814.0202235;0.000177708;0.001215434;
761.1589958;0.002695301;0.00115232;814.6565132;0.000178929;0.001224653;
761.3127138;0.002694932;0.001152325;815.2926029;0.000180173;0.001234067;
761.4663979;0.002694679;0.001152321;815.9284925;0.000181443;0.001243671;
761.6200481;0.002694547;0.001152314;816.5641819;0.000182737;0.001253464;
761.7736642;0.002694542;0.001152307;817.1996712;0.000184056;0.001263443;
761.9272465;0.002694671;0.001152306;817.8349602;0.0001854;0.001273607;
762.0807947;0.002694931;0.001152314;818.470049;0.00018677;0.001283953;
762.234309;0.002695284;0.001152324;819.1049374;0.000188166;0.001294489;
762.3877893;0.002695687;0.001152332;819.7396254;0.000189588;0.001305223;
762.5412356;0.002696093;0.001152329;820.374113;0.000191037;0.001316163;
762.6946479;0.002696459;0.00115231;821.0084001;0.000192515;0.001327317;
762.8480263;0.002696738;0.001152267;821.6424866;0.000194021;0.001338693;
763.0013706;0.002696886;0.001152194;822.2763726;0.000195557;0.001350299;
763.154681;0.002696875;0.001152089;822.9100579;0.000197122;0.001362145;
763.3079574;0.002696739;0.001151968;823.5435424;0.000198718;0.001374252;
763.4611998;0.002696531;0.001151852;824.1768263;0.000200345;0.001386642;
763.6144081;0.0026963;0.001151763;824.8099093;0.000202003;0.001399337;
763.7675825;0.002696099;0.001151722;825.4427914;0.000203692;0.001412361;
763.9207229;0.002695979;0.001151748;826.0754727;0.000205413;0.001425734;
764.0738292;0.002695991;0.001151864;826.707953;0.000207166;0.001439473;
764.2269015;0.00269617;0.001152082;827.3402322;0.000208951;0.001453566;
764.3799398;0.002696495;0.001152384;827.9723104;0.000210767;0.001467991;
764.5329441;0.002696928;0.001152742;828.6041875;0.000212614;0.001482732;
764.6859144;0.002697433;0.001153131;829.2358634;0.000214492;0.001497767;
764.8388506;0.002697972;0.001153523;829.867338;0.000216399;0.001513078;
764.9917529;0.002698508;0.001153892;830.4986114;0.000218336;0.001528645;
765.144621;0.002699005;0.001154212;831.1296835;0.000220302;0.001544453;
765.2974552;0.002699431;0.001154461;831.7605542;0.000222296;0.001560494;
765.4502553;0.002699776;0.001154637;832.3912234;0.000224318;0.001576765;
765.6030213;0.002700036;0.001154745;833.0216912;0.000226366;0.001593262;
765.7557533;0.002700208;0.001154789;833.6519574;0.00022844;0.001609982;
765.9084513;0.002700286;0.001154771;834.282022;0.000230538;0.001626921;
766.0611152;0.002700267;0.001154697;834.911885;0.000232661;0.001644075;
766.213745;0.002700147;0.001154569;835.5415463;0.000234807;0.00166144;
766.3663408;0.002699927;0.001154395;836.1710058;0.000236978;0.001679017;
766.5189025;0.002699636;0.001154194;836.8002635;0.000239172;0.001696805;
766.6714302;0.002699306;0.001153991;837.4293194;0.000241391;0.001714803;
766.8239237;0.002698972;0.001153809;838.0581734;0.000243635;0.00173301;
766.9763833;0.002698667;0.001153672;838.6868254;0.000245904;0.001751427;
767.1288087;0.002698424;0.001153602;839.3152754;0.0002482;0.001770054;
767.2812;0.002698277;0.001153623;839.9435234;0.000250522;0.001788894;
767.4335573;0.002698253;0.00115375;840.5715692;0.000252871;0.001807952;
767.5858805;0.002698352;0.001153969;841.1994129;0.000255249;0.001827231;
767.7381696;0.002698565;0.001154254;841.8270543;0.000257655;0.001846737;
767.8904246;0.002698888;0.001154582;842.4544935;0.000260091;0.001866474;
768.0426455;0.002699313;0.00115493;843.0817304;0.000262557;0.001886446;
768.1948323;0.002699832;0.001155274;843.7087649;0.000265053;0.001906656;
768.346985;0.00270044;0.00115559;844.3355969;0.00026758;0.001927095;
768.4991036;0.002701123;0.001155858;844.9622265;0.000270136;0.001947754;
768.6511881;0.002701841;0.001156074;845.5886536;0.000272722;0.001968624;
768.8032385;0.002702549;0.001156234;846.214878;0.000275337;0.001989696;
768.9552548;0.002703201;0.00115634;846.8408999;0.00027798;0.002010959;
769.1072369;0.002703751;0.001156387;847.466719;0.000280651;0.002032408;
769.2591849;0.002704154;0.001156376;848.0923354;0.000283349;0.002054047;
769.4110988;0.002704364;0.001156305;848.717749;0.000286074;0.002075883;
769.5629786;0.002704351;0.001156176;849.3429598;0.000288823;0.002097925;
769.7148243;0.002704152;0.001156015;849.9679677;0.000291597;0.002120179;
769.8666358;0.00270382;0.001155848;850.5927726;0.000294395;0.002142652;
770.0184131;0.002703406;0.001155705;851.2173745;0.000297215;0.002165354;
770.1701564;0.002702964;0.001155614;851.8417734;0.000300057;0.002188294;
770.3218655;0.002702545;0.001155603;852.4659692;0.000302922;0.002211499;
770.4735404;0.002702202;0.001155701;853.0899618;0.000305812;0.002234998;
